1014928	monterey jack cheese	plump garlic cloves	baby spinach	shiitake mushrooms	small garlic clove	queso fresco	fish fillets	can chopped tomatoes	green chiles	lime wedges
1016336	rye whiskey	bitters	rum	syrup	mangos	oranges	vanilla beans	white onions	breads
8624	lump crab meat	large eggs	peppercorns	chartreuse	salt and ground black pepper	ricotta salata	lemon wedges	leg of lamb	orange peel	orange zest
9407	large eggs	ground beef	brussels sprouts	salmon fillets	parmesan cheese	sweet red pepper	cremini mushrooms	yellow onions	garlic cloves (to taste)	medium onions
188	anchovy	bananas	cold unsalted butter	all-purpose flour	cornstarch	flour	medium onions	yeast	whole milk	unsalted butter
4323	fine sea salt	baking powder	sharp cheddar cheese	turbinado sugar	wheat flour	egg yolks	molasses	shortening	grated lemon zest	ketchup
6337	all-purpose flour	fresh sage	cabbage	grapefruits	milk	couscous	bananas	portobello mushrooms	corn	egg yolks
7986	red onions	scallions	garlic cloves	juice	thai basil	salt and pepper	chiles	corn	medium onions	red peppers
4325	green peppers	cremini mushrooms	garlic cloves (to taste)	cilantro	miso	parmesan cheese	medium onions	cucumbers	cauliflowers	mint leaves
7987	minced fresh ginger	penne	black olives	black pepper	cherry tomatoes	spinach	sea salt	avocados	spinach leaves	couscous
4324	tomatoes	fennel	garlic	cucumbers	thyme	vegetable oil	fennel fronds	red chilis	beef	chilis
6363	kidney beans	thai basil	vegetable oil	scallions	green chiles	plum tomatoes	chopped garlic	cilantro leaves	miso	chilies
4327	gruy??re cheese	fresh sage	arborio	plump garlic cloves	oregano leaves	winter squash	couscous	dry white wine	baking potatoes	breadcrumbs
6362	anchovy	food coloring	zucchinis	yeast	red chile flakes	plum tomatoes	fresh basil	orecchiette	chopped fresh rosemary	whole milk
11629	cauliflowers	capers	chopped flat-leaf parsley	tuna	arborio	artichoke hearts	lemon juice	anchovy fillets	green beans	large eggs
868	pineapples	red chilies	boston lettuce	yellow mustard seeds	kasha	granulated sugar	scallions	salsa	skirt steaks	bananas
6360	bay leaves	sweet red pepper	chopped parsley	brisket	beef chuck	skirt steaks	neutral oil	chopped tomatoes	cauliflowers	fresh rosemary
3448	unsweetened chocolate	unsalted butter	chocolate	cinnamon sticks	flour	strawberries	quinoa	butter	vanilla beans	currants
3444	worcestershire sauce	basil leaves	whole milk	medium onions	cod	shiitake mushrooms	corn	extra-virgin olive oil	spinach	yellow onions
3447	lemon extract	ginger root	unsalted butter	raisins	cinnamon sticks	strawberries	fruits	quinoa	flour	butter
862	cold unsalted butter	ice cream	vanilla extract	light brown sugar	confectioners??? sugar	food coloring	yams	vegetable shortening	unbleached all-purpose flour	cornstarch
3441	asian sesame oil	canola oil	vegetable broth	cilantro	soy sauce	cucumbers	medium onions	cloves garlic	juice	chopped cilantro
864	butter	bananas	unsalted butter	chocolate	egg yolks	sugar	large eggs	cauliflowers	yeast	rice flour
867	chopped garlic	cold unsalted butter	cornstarch	all-purpose flour	pork	medium onions	slab bacon	chicken livers	squid	bananas
3442	peppercorns	ricotta salata	cornichons	whiskey	fingerling potatoes	bread flour	small red onion	leg of lamb	lemon wedges	apple cider
2756	dark brown sugar	poblano peppers	yellow cornmeal	coarse sea salt	chipotles	rhubarb	egg yolks	tomatillos	vegetable oil	sugar
2757	
2026	rosemary leaves	broccoli crowns	butternut squash	cannellini beans	milk	yeast	cauliflowers	black peppercorns	italian parsley	broccoli
2027	bananas	fresh sage	celery roots	gruy??re cheese	cauliflowers	arborio	all-purpose flour	cabbage	dry white wine	flour
2752	littleneck clams	spinach	pistachio nuts	extra virgin olive oil	flat-leaf parsley leaves	pizza dough	cherry tomatoes	flounder	swiss chard	basil leaves
2021	cold unsalted butter	cornstarch	all-purpose flour	bananas	sweet potatoes	flour	milk	blueberries	dark brown sugar	light brown sugar
2022	rye whiskey	cold unsalted butter	cornstarch	garlic cloves (to taste)	cremini mushrooms	all-purpose flour	bay leaf	bananas	parmesan cheese	bitters
2023	cold unsalted butter	cornstarch	garlic cloves (to taste)	cremini mushrooms	all-purpose flour	bananas	parmesan cheese	cauliflowers	sweet potatoes	flour
7874	extra-virgin olive oil	anchovy fillets	tuna	medium onions	capers	mozzarella	lamb	goat cheese	polenta	grated lemon zest
6364	jalape??os	beef	cucumbers	seeds	peanuts	red peppers	avocados	garlic cloves	limes	sugar
2758	hot red pepper flakes	pizza dough	flounder	flat-leaf parsley leaves	spinach	chiles	couscous	granny smith apples	plums	monterey jack cheese
2759	lemon peel	whiskey	gin	butternut squash	pineapples	vanilla beans	paste	napa cabbages	tarragon	almonds
9835	cold unsalted butter	cumin seeds	confectioners??? sugar	peaches	fennel seeds	boiling water	cornstarch	agave nectar	almond extract	unsalted butter
4590	cucumbers	salt and pepper	green lentils	fresh rosemary	peas	fresh ginger	limes	yeast	pasta	tomatoes
5216	large eggs	gruyere cheese	ramps	boston lettuce	chervil	button mushrooms	red snappers	peppercorns	all-purpose flour	cream cheese
5217	chia seeds	almond extract	agave nectar	garlic cloves (to taste)	cremini mushrooms	vanilla extract	parmesan cheese	strawberries	arborio	peaches
5214	bananas	milk	flour	all-purpose flour	egg yolks	plain yogurt	pecorino romano	allspice berries	extra-large eggs	lemon grass
10403	large eggs	oyster sauce	balsamic vinegar	cornstarch	spaghetti	granulated sugar	cold unsalted butter	lemon grass	red chilies	all-purpose flour
5213	coriander seeds	cucumbers	basil leaves	medium onions	chickpeas	extra-virgin olive oil	chervil	salt	juice	bread crumbs
9331	chopped garlic	pistachios	juice	corn kernels	heavy cream	medium onions	seeds	firm tofu	cornmeal	nuts
5839	dark brown sugar	firm tofu	cucumbers	heavy cream	peaches	spanish onion	cocoa powder	large eggs	paste	fine sea salt
5218	arborio	fresh sage	large eggs	winter squash	gruy??re cheese	gruyere cheese	cremini mushrooms	plump garlic cloves	button mushrooms	ramps
10405	worcestershire sauce	whole milk	cod	ice	medium onions	bananas	milk	salt	egg yolks	celery
10406	dry sherry	green chilis	ground cumin	coriander leaves	mustard powder	brown rice	balsamic vinegar	red chilis	chicken broth	lemon grass
8180	phyllo	fresh dill	large eggs	fine sea salt	cornstarch	all-purpose flour	cold unsalted butter	baking powder	sugar	peaches
1017718	large eggs	large onion	kidney beans	rosemary leaves	harissa	thai basil	ground beef	waxy potatoes	toast	potato
1017248	extra-large eggs	sweet peppers	fresh lemon juice	farro	plump garlic cloves	lemon wedges	garlic cloves (to taste)	hard-cooked eggs	freshly grated parmesan	fresh basil leaves
1017249	coriander	chilies	basil leaves	bass	medium onions	mint leaves	scallions	paste	chilis	ricotta cheese
1017712	large eggs	parmigiano-reggiano	extra virgin olive oil	prosciutto	baby spinach	grated parmesan	flat-leaf parsley	summer squash	radicchio	milk
1017245	whole-wheat flour	farfalle	poppy seeds	penne	raspberries	fresh sage	gruy??re cheese	lemon wedges	quinoa	white rice
1017710	blackberries	nectarines	cream cheese	light brown sugar	ginger root	champagne	tapioca	orange zest	plums	fruits
1017247	cornichons	whiskey	bread flour	fingerling potatoes	small red onion	grated lemon zest	sweet corn	red chile flakes	cornish hens	ricotta salata
1017716	tuna	medium onions	chopped flat-leaf parsley	sea salt	spinach	black olives	balsamic vinegar	broth	honey	tomatoes
1017241	cream cheese	bittersweet chocolate	cold unsalted butter	extra-virgin olive oil	lemon zest	currants	nuts	bell peppers	orange bitters	walnut pieces
1017242	extra-virgin olive oil	lemon zest	bell peppers	orange bitters	walnut pieces	tequila	clove garlic	flat-leaf parsley leaves	crab meat	flat leaf parsley
1017243	lemon peel	whiskey	ice cubes	ginger juice	dark rum	ice cream	cherry	bitters	syrup	water
1016049	agave nectar	boiling water	ginger juice	orange juice	strawberries	cold water	juniper berries	chopped chives	chopped mint	blueberries
1016048	sea salt	small garlic clove	feta	beets	couscous	green lentils	venison	fresh sage leaves	chives	asparagus
1016599	grated lemon zest	oregano leaves	sweet peppers	red lentils	chopped walnuts	plum tomatoes	marjoram	hard-cooked eggs	skirt steaks	russet potatoes
1016598	monterey jack cheese	grated lemon zest	pomegranates	oregano leaves	chopped parsley	plum tomatoes	chopped walnuts	marjoram	skirt steaks	russet potatoes
1016593	sauerkraut	flour tortillas	ice cream	rosemary leaves	broccoli crowns	kosher salt and black pepper	english peas	grated lemon zest	beef chuck	rosemary
1016592	hot red pepper flakes	whiskey	lemon peel	olive oil	piment??n	grated lemon zest	basil leaves	mint leaves	littleneck clams	linguine
1016043	extra-large eggs	light brown sugar	cornstarch	large eggs	fine sea salt	heavy cream	white chocolate	juniper berries	sharp cheddar cheese	green onions
1016590	corn kernels	cucumbers	corn tortillas	almonds	ginger	cilantro	cinnamon	limes	semolina	curry leaves
1016597	fine sea salt	coriander seeds	corn kernels	bread flour	green onions	sharp cheddar cheese	hot red-pepper flakes	small red onion	fingerling potatoes	buttermilk
1016044	worcestershire sauce	ricotta salata	green lentils	bay leaf	swordfish	dried cranberries	grapeseed oil	salt and pepper	plum tomatoes	chorizo
1016047	rolled oats	wheat flour	walnut pieces	grated lemon zest	celery leaves	turkey breast	bass	buttermilk	salsa	cashews
1016594	rosemary	grated lemon zest	salt and ground black pepper	red pepper flakes	pistachios	parmigiano-reggiano	crusty bread	orecchiette	drained yogurt	fris??e
3058	large eggs	milk	all-purpose flour	italian parsley	toast	gruy??re cheese	dry white wine	vegetables	cannellini beans	sugar
3059	unsweetened cocoa powder	sharp cheddar cheese	chocolate chips	shortening	yams	unbleached all-purpose flour	vegetable shortening	light brown sugar	confectioners??? sugar	vanilla extract
3057	extra-virgin olive oil	lemon zest	rum	cinnamon sticks	liqueur	oranges	broccoli	flat-leaf parsley leaves	flat-leaf parsley	walnut pieces
3054	cold unsalted butter	cornstarch	all-purpose flour	egg yolks	flour	unsalted butter	white bread	bananas	sweet potatoes	milk
4597	heavy cream	fine sea salt	cold unsalted butter	unsalted butter	dark brown sugar	light brown sugar	peaches	bananas	confectioners??? sugar	large eggs
9925	cucumbers	vegetable oil	cilantro	limes	paste	dry sherry	sugar	cauliflowers	garlic	peanuts
9628	mustard	cloves garlic	mint	fennel seeds	endives	grapefruits	bass	green olives	extra virgin olive oil	sauce
7474	blackberries	nectarines	egg yolks	milk	food coloring	chocolate	bananas	ginger root	light brown sugar	chocolate chips
4594	persimmons	grated parmesan cheese	apple cider vinegar	white wine vinegar	morels	oregano leaves	lime juice	sweet corn	red chile flakes	cornish hens
4803	large eggs	butter	sugar	hot red pepper flakes	white peppercorns	sharp cheddar cheese	prunes	granny smith apples	cream of tartar	garlic cloves (to taste)
9622	semisweet chocolate	bittersweet chocolate	unsalted butter	small onion	brown sugar	flour	red wine vinegar	almonds	raisins	plums
7475	lemon extract	large eggs	grated ginger	blackberries	nectarines	ginger root	bananas	flour	all-purpose flour	food coloring
7247	milk	large eggs	food coloring	cornstarch	butter	sharp cheddar cheese	green onions	hot red-pepper flakes	fine sea salt	peaches
8234	cucumbers	coriander leaves	white pepper	sugar snap peas	medium onions	paste	red cabbage	sauce	dried mushrooms	mint leaves
9624	cold unsalted butter	confectioners??? sugar	cornstarch	white bread	pastry	unsalted butter	plums	cake	bittersweet chocolate	peaches
1015246	small garlic clove	parmesan	minced fresh ginger	fresh sage leaves	penne	chives	miso	red pepper flakes	celery	chopped flat-leaf parsley
1015247	sardines	anchovy fillets	sugar snap peas	ginger	mirin	red cabbage	venison	green lentils	tarragon	miso
1015244	kosher salt	dry sherry	large eggs	black olives	basil leaves	anchovy fillets	venison	green lentils	ripe tomatoes	all-purpose flour
1015245	dry sherry	brisket	large eggs	chopped mint	freshly squeezed lemon juice	plums	wild mushrooms	green bell peppers	oyster sauce	medium onions
1015242	orange rind	rye whiskey	lemon peel	orange peel	cherry	bitters	syrup	sugar
1015243	italian plum tomatoes	fresh basil leaves	peppercorns	beef chuck	large eggs	flat-leaf parsley leaves	cornstarch	chopped garlic	ricotta salata	cold unsalted butter
1311	dates	pistachios	medium onions	almonds	white bread	ricotta salata	pork	couscous	cucumbers	jalape??os
1015241	chartreuse	white rum	rum	chia seeds	cashews	strawberries	pomegranates	tequila	lemon zest	extra-virgin olive oil
6062	green bell peppers	red onions	corn	yellow bell peppers	scallions	zucchinis	couscous	avocados	cucumbers	breads
6338	fresh sage	winter squash	arborio	dry white wine	gruy??re cheese	basil leaves	couscous	corn	cheese	medium onions
1015248	baby carrots	brussels sprouts	flat leaf parsley	fine sea salt	chopped scallions	red lentils	marjoram	chopped fresh dill	salt	sweet peppers
1015249	sardines	baby carrots	brussels sprouts	sesame seeds	spinach leaves	mirin	soy sauce	vegetable oil	cucumbers	corn oil
12437	sake	red chilies	champagne	yellow mustard seeds	fresh dill	kasha	granulated sugar	lemon wedges	boston lettuce	skirt steaks
6915	lemon extract	pie shells	extra-virgin olive oil	oranges	goat cheese	nuts	breadcrumbs	pastry	unsalted butter	scallions
12435	whole milk	white beans	small garlic clove	sake	champagne	fresh dill	lemon wedges	pepper flakes	tea	worcestershire sauce
6917	chia seeds	lemon extract	cashews	boiling water	pie shells	pomegranates	coconut milk	melted butter	pink peppercorns	pomegranate juice
12433	whole milk	rum	chartreuse	white rum	white beans	small garlic clove	stout	ice cubes	ice cream	dark rum
12432	chartreuse	white rum	rum	dark rum	ice cream	dry vermouth	ice cubes	ginger juice	cherry	bitters
12431	rye whiskey	couscous	cremini mushrooms	garlic cloves (to taste)	parmesan cheese	red onions	medium onions	cucumbers	romaine lettuce	eggplants
6441	cake flour	ground black pepper	mirin	couscous	bouquet garni	pinto beans	white bread	white wine vinegar	kale	baking potatoes
6918	melons	lemon extract	plums	pie shells	brown sugar	crab meat	grapes	cream	nuts	breadcrumbs
6919	cocoa	molasses	fine sea salt	bittersweet chocolate	chocolate	flour	food coloring	yellow cornmeal	shortening	grated lemon zest
12439	whole milk	white beans	small garlic clove	grapefruits	red chilies	yellow mustard seeds	kasha	granulated sugar	boston lettuce	skirt steaks
6449	plump garlic cloves	small garlic clove	large garlic cloves	fresh sage leaves	basil	spinach	black olives	gruy??re cheese	chopped flat-leaf parsley	fusilli
1012908	wild mushrooms	ricotta	large egg yolks	yellow squash	chicken legs	gruy??re cheese	dried mushrooms	salmon	white mushrooms	walnut pieces
1012909	red chilies	boston lettuce	yellow mustard seeds	kasha	granulated sugar	skirt steaks	caraway seeds	garlic cloves (to taste)	orange juice	cilantro
6467	cauliflowers	green bell peppers	extra virgin olive oil	large eggs	garlic	butter	tomatoes	scallions	milk	cumin seeds
1012900	chopped mint	freshly squeezed lemon juice	medium onions	sesame oil	scallions	ginger	garlic cloves (to taste)	chilies	cashews	white onions
1012901	red pepper flakes	fingerling potatoes	chopped mint	freshly squeezed lemon juice	paste	limes	whiskey	kidney beans	bread flour	cornichons
1012902	gruyere cheese	fresh mint	cr??me fra??che	salt cod	cornichons	whiskey	fingerling potatoes	bread flour	small red onion	large onion
1012903	cornstarch	confectioners??? sugar	grated ginger	large eggs	cold unsalted butter	blueberries	ice cream	fine sea salt	all-purpose flour	dark brown sugar
1012904	fine sea salt	sweet butter	food coloring	bittersweet chocolate	dry sherry	vanilla	espresso	large eggs	unsalted butter	cold unsalted butter
1012906	lemon peel	mace	rye whiskey	sweet vermouth	sour cherries	dates	cherry	white wine	vermouth	cherries
1012907	chartreuse	food coloring	red chilies	yellow mustard seeds	kasha	granulated sugar	boston lettuce	skirt steaks	green chiles	caraway seeds
1016625	cold unsalted butter	confectioners??? sugar	flour	peaches	butter	boiling water	cornstarch	agave nectar	almond extract	unsalted butter
1016624	cold unsalted butter	golden raisins	bean sprouts	flour	margarine	confectioners??? sugar	butter	peaches	bittersweet chocolate	unsalted butter
1016627	cornstarch	flour	cold unsalted butter	peaches	dark brown sugar	fine sea salt	butter	all-purpose flour	baking powder	unsalted butter
1016626	flour	cold unsalted butter	butter	cornstarch	unsalted butter	bananas	all-purpose flour	chocolate	pastry	peaches
1016621	agave nectar	unsweetened cocoa powder	boiling water	fine sea salt	cornstarch	baking powder	espresso	flour	vanilla extract	cold unsalted butter
1016620	cold unsalted butter	chia seeds	flour	cornstarch	all-purpose flour	butter	unsalted butter	melted butter	egg whites	white bread
1016623	cold unsalted butter	butter	confectioners??? sugar	flour	bittersweet chocolate	cornstarch	milk	peaches	unbleached all-purpose flour	fine sea salt
1016622	cold unsalted butter	flour	fine sea salt	dates	cornstarch	baking powder	bourbon	all-purpose flour	cocoa	butter
7720	pork butt	lime zest	coriander seeds	ground pork	fennel	butternut squash	star anise	fennel fronds	skirt steaks	pistachios
7721	fresh mozzarella	firm tofu	yeast	polenta	basil leaves	extra virgin olive oil	medium onions	extra-virgin olive oil	fresh basil	large eggs
7722	cornstarch	fine sea salt	dark brown sugar	cold unsalted butter	bourbon	peaches	unsalted butter	green onions	sharp cheddar cheese	hot red-pepper flakes
7723	celery roots	potato	medium onions	mushrooms	croutons	fennel seeds	yellow onions	beans	fennel bulbs	chicken stock
1016629	agave nectar	unsweetened cocoa powder	boiling water	espresso	flour	cold unsalted butter	peaches	butter	cornstarch	vanilla extract
1016628	unsweetened cocoa powder	agave nectar	flour	boiling water	espresso	butter	cold unsalted butter	unsalted butter	peaches	bananas
7726	fresh rosemary	medium onions	ground black pepper	mushrooms	beef	spinach	yeast	coriander seeds	beets	cannellini beans
7727	grapefruits	unsalted butter	egg yolks	liqueur	fresh basil	strawberries	egg whites	ripe tomatoes	almonds	milk
1015022	red lentils	flat leaf parsley	fine sea salt	chopped scallions	chopped flat-leaf parsley	marjoram	pancetta	couscous	large garlic cloves	green cabbage
1015023	rice wine vinegar	ginger	small garlic clove	baby arugula	paste	juice	basmati rice	red onions	limes	garlic cloves
1015020	sardines	coriander seeds	sumac	barley	scallions	ground black pepper	yogurt	red onions	chopped garlic	red lentils
1015021	anchovy	whole milk	small garlic clove	ice	large garlic cloves	white beans	black olives	shiitake mushrooms	tuna	white mushrooms
1015026	grated lemon zest	clove garlic	cottage cheese	breadcrumbs	fingerling potatoes	whiskey	cornichons	bread flour	small red onion	parsley leaves
1015027	anchovy	egg yolks	chocolate	cloves	stock or water	milk	pistachios	bread crumbs	star anise	egg whites
1015024	cashews	tomatillos	tofu	large onion	chickpeas	egg whites	ginger	juice	cumin seeds	bread crumbs
1015025	cake flour	mirin	paste	ginger	shiitake mushrooms	cucumbers	chilis	limes	tea	yellow pepper
3941	ground turmeric	spanish onion	basil leaves	medium onions	parmigiano-reggiano	lemon zest	extra-virgin olive oil	garlic	red onions	spinach
1015028	garlic cloves (to taste)	chopped fresh dill	parmesan cheese	extra-large eggs	baking powder	dark brown sugar	baking soda	cornstarch	arborio	extra virgin olive oil
1015029	unsalted butter	yukon gold potatoes	green lentils	venison	oregano leaves	anchovy fillets	all-purpose flour	fresh tarragon	romaine	chopped parsley
1013897	active dry yeast	red cabbage	anchovy fillets	rice vinegar	italian sausage	all-purpose flour	crabs	mirin	milk	melons
3945	chicken livers	slab bacon	squid	pancetta	chopped garlic	yukon gold potatoes	fresh basil leaves	horseradish	red wine	unsalted butter
3947	cherries	lemon peel	pomegranate juice	ground cinnamon	dried apricots	orange peel	mace	egg yolks	cold unsalted butter	star anise
6708	worcestershire sauce	cranberries	whole milk	cod	ice	cannellini beans	radicchio	sherry vinegar	medium onions	pistachios
8329	broccoli crowns	rosemary leaves	hard-cooked eggs	mushroom caps	baby spinach	mushrooms	chorizo	medium onions	swordfish	spanish onion
8328	lemon peel	sour cherries	mace	rye whiskey	sweet vermouth	dates	cherry	white wine	vermouth	cherries
6701	cold unsalted butter	cornstarch	pastry	unsalted butter	sweet potatoes	peaches	blueberries	dark brown sugar	fine sea salt	bourbon
6700	bananas	milk	flour	all-purpose flour	egg yolks	cauliflowers	coconuts	salt	sugar	puff pastry
6703	basil leaves	grated lemon zest	couscous	pizza dough	anchovy fillets	portobello mushrooms	egg yolks	freshly grated parmesan	oats	yeast
6702	bananas	ginger	chia seeds	chocolate chips	cilantro leaves	freshly ground black pepper	cumin seeds	curry powder	mint	almonds
8321	fleur de sel	unsalted butter	cocoa	egg yolks	flour	honey	butter	rum	pastry	gin
8320	crabs	milk	spinach leaves	pecorino romano	pecorino	bonito flakes	beef chuck	bananas	sour cream	mushrooms
6707	leg of lamb	food coloring	ricotta salata	green lentils	duck fat	medium onions	aleppo pepper	salt to taste	liquid	panko
6706	crabs	sweet potatoes	cucumbers	vegetable oil	oysters	limes	egg yolks	ripe tomatoes	black olives	flour
9911	chopped tomatoes	stock	white rice	parmigiano-reggiano	lard	milk	large onion	fish	baking potatoes	clove garlic
9910	whisky	fine sea salt	grated ginger	tea	syrup	bittersweet chocolate	hot red-pepper flakes	green onions	sharp cheddar cheese	peaches
9913	medium onions	yeast	juice	leeks	pork	tomatoes	red lentils	feta	walnuts	cucumbers
6085	hot red pepper flakes	ricotta salata	garlic cloves (to taste)	cremini mushrooms	sweet corn	red chile flakes	cornish hens	oregano leaves	salmon	parmesan cheese
1014999	worcestershire sauce	fresh dill	fresh sage	lemon zest	leg of lamb	whole milk	chopped fresh parsley	arborio	small garlic clove	vodka
1014998	fine sea salt	extra-large eggs	food coloring	cornstarch	heavy cream	buttermilk	white chocolate	green onions	sharp cheddar cheese	hot red-pepper flakes
1014995	turkey stock	dried apricots	russet potatoes	large garlic cloves	oregano leaves	red lentils	plump garlic cloves	marjoram	skirt steaks	plum tomatoes
1014994	olive oil	red chile flakes	sweet corn	cornish hens	ricotta salata	oregano leaves	fresh sage leaves	tomato sauce	russet potatoes	red lentils
1014997	warm water	broccoli rabe	pumpkin pur??e	neutral oil	all-purpose flour	grated lemon zest	red pepper flakes	margarine	prosciutto	cherry tomatoes
1014996	pecorino cheese	swordfish	grated lemon zest	anchovy fillets	green lentils	venison	egg yolks	avocados	apple cider	red pepper flakes
1014991	plain low-fat yogurt	extra-large eggs	monterey jack cheese	pomegranates	small garlic clove	marjoram	plum tomatoes	chopped walnuts	skirt steaks	tomato sauce
1014990	vanilla beans	almonds	unsalted butter	cinnamon sticks	plums	chocolate	cocoa	flour	egg yolks	garlic
1014993	chopped fresh dill	white mushrooms	oregano leaves	parmigiano reggiano	fontina cheese	dry white wine	sweet peppers	freshly grated parmesan	chopped parsley	asparagus
1014992	fresh basil	large garlic cloves	sea salt	green lentils	fresh tarragon	white beans	plump garlic cloves	oregano leaves	green beans	beets
6080	finely chopped onion	couscous	beets	mint leaves	medium onions	tomato sauce	parmigiano-reggiano	plump garlic cloves	red pepper flakes	romaine lettuce
1014195	sweet potato	small garlic clove	chopped fresh herbs	bay leaf	green lentils	venison	fresh sage leaves	hard-cooked eggs	pancetta	anchovy fillets
1014194	cayenne	firm tofu	garlic cloves (to taste)	clove garlic	extra-virgin olive oil	radicchio	baby spinach	fresh lemon juice	parmesan	freshly grated parmesan
1014197	zucchinis	food coloring	basil	green chiles	scallions	medium onions	cucumbers	green lentils	ginger	almonds
1014196	lemon wedges	whole-wheat flour	farfalle	poppy seeds	raspberries	black olives	ripe tomatoes	cucumbers	extra-virgin olive oil	chopped flat-leaf parsley
1014191	chopped onion	swordfish	whole-wheat flour	farfalle	poppy seeds	raspberries	lemon wedges	penne	pine nuts	pancetta
1014190	blackberries	vanilla ice cream	light brown sugar	pastry	unsalted butter	plums	cocoa	chocolate	egg yolks	flour
1014193	horseradish	grated lemon zest	cornichons	winter squash	pancetta	yukon gold potatoes	bread flour	whiskey	fingerling potatoes	garlic cloves (to taste)
1014192	black sesame seeds	flat leaf parsley	tangerines	sweet potato	green lentils	venison	anchovy fillets	pine nuts	allspice berries	red pepper flakes
7534	ginger	scallions	chiles	rice	avocados	rice noodles	red onions	soy sauce	turmeric	white onions
4057	fresh mozzarella	fontina cheese	wild mushrooms	yeast	medium onions	pork sausages	blue cheese	extra virgin olive oil	mushroom caps	berries
4055	cr??me fra??che	arrowroot	large eggs	penne	milk	margarine	flour	all-purpose flour	cauliflowers	large egg yolks
4053	medium onions	fennel	scallions	cucumbers	pork	cauliflowers	beef	juice	red onions	milk
4052	chopped onion	pecorino cheese	fennel fronds	kalamata olives	ripe tomatoes	chorizo	medium onions	spanish onion	parmigiano-reggiano	red chile flakes
4051	pistachios	oranges	walnuts	cloves	vanilla beans	pears	pomegranates	figs	egg whites	spray
4050	fine sea salt	lemon extract	food coloring	molasses	green onions	sharp cheddar cheese	hot red-pepper flakes	lemon peel	ketchup	cardamom pods
4059	fresh mozzarella	cherry tomatoes	broccoli florets	flat leaf parsley	chopped fresh mint	aleppo pepper	medium onions	arugula	basil leaves	pumpkin seeds
4058	mint	basil leaves	flat-leaf parsley	corn	yellow onions	extra virgin olive oil	beef	chiles	parsley	white onions
3610	yellow onions	beef	medium onions	corn	spinach	celery	butter	basil leaves	yeast	scallions
3611	butter	mustard	cauliflowers	celery	yellow onions	garlic	yeast	egg yolks	beef	spinach
3612	freshly grated nutmeg	corn oil	large egg yolks	lard	buttermilk	corn kernels	cauliflowers	gin	large eggs	unsalted butter
3613	cold unsalted butter	all-purpose flour	cornstarch	garlic cloves (to taste)	cremini mushrooms	ramps	boston lettuce	gruyere cheese	bananas	white bread
3614	rye whiskey	bitters	milk	bananas	yeast	cauliflowers	flour	garlic	all-purpose flour	egg yolks
3617	feta	pistachios	spray	pecorino	white pepper	red wine vinegar	small onion	pomegranates	unsweetened chocolate	walnuts
5458	cream cheese	spinach	clams	pork	milk	vegetables	large eggs	cheese	salt and pepper	cannellini beans
3619	cold unsalted butter	dark brown sugar	large eggs	peaches	cornstarch	fine sea salt	confectioners??? sugar	cream cheese	bourbon	buttermilk
1014373	fingerling potatoes	bread flour	cornichons	whiskey	small red onion	bacon	white pepper	russet potatoes	neutral oil	large onion
1014372	extra-large eggs	large eggs	white chocolate	large garlic cloves	leg of lamb	lemon zest	fresh dill	green cabbage	unsalted butter	salmon
1014375	ground turmeric	spanish onion	red cabbage	small red onion	boston lettuce	fresh lemon juice	mustard seeds	plain yogurt	cherry tomatoes	chicken broth
1014374	grated lemon zest	cottage cheese	whiskey	small red onion	walnut pieces	goat cheese	fingerling potatoes	bread flour	cornichons	basil leaves
1014377	pomegranate juice	orange peel	cumin seeds	fennel seeds	candied ginger	rye whiskey	dry vermouth	sweet vermouth	grated lemon zest	pork chops
1014376	grated lemon zest	lemon juice	medium onions	red pepper flakes	tomatoes	black peppercorns	rosemary	clove garlic	calamata olives	black olives
1014379	whiskey	breadcrumbs	cornichons	fingerling potatoes	bread flour	egg yolks	small red onion	milk	russet potatoes	saffron threads
1014378	extra-large eggs	white chocolate	lime juice	skirt steaks	wild mushrooms	large egg yolks	chicken legs	gruy??re cheese	dried mushrooms	salmon
3271	heavy cream	cornichons	whiskey	bread flour	fingerling potatoes	bananas	small red onion	light brown sugar	confectioners??? sugar	dark brown sugar
2569	arborio	fresh sage	large eggs	winter squash	sriracha	cornstarch	gruy??re cheese	all-purpose flour	turmeric	parmigiano reggiano
2568	pheasants	large eggs	broccoli florets	chopped tomatoes	turkey stock	cornstarch	all-purpose flour	cold unsalted butter	garlic cloves (to taste)	cremini mushrooms
2561	anchovy	milk	whole milk	cauliflowers	ice	bananas	egg yolks	large eggs	pork	flour
2563	anchovy	whole milk	mustard powder	grits	chopped scallions	ice	buttermilk	cauliflowers	milk	bananas
2566	coriander seeds	oil	cinnamon sticks	cumin seeds	gin	olives	rabbits	oranges	potatoes	coconuts
11428	sweet onion	dry sherry	chipotles	cucumbers	soy sauce	bean sprouts	cr??me fra??che	cilantro	chilis	sesame seeds
1013978	ice	confectioners??? sugar	cornstarch	cold unsalted butter	blueberries	all-purpose flour	chia seeds	white beans	small garlic clove	flour
1013979	light brown sugar	extra-large eggs	large eggs	white chocolate	cornstarch	red currant jelly	fleur de sel	heavy cream	pumpkin puree	cold unsalted butter
1013972	fresh lemon juice	sweet red pepper	red pepper flakes	parmesan	brisket	beef chuck	skirt steaks	neutral oil	chervil	dry white wine
